Location ID,Location Name,Location Type,State Name,Disaster Name,Disaster AGRN,Payment Type Name,Date of Data,Eligible Claims (No.),Ineligible Claims (No.),Finalised Claims (No.),Cancelled Claims (No.),Withdrawn Claims (No.),Onhand Claims (No.),Incoming Claims (No.),Total Recieved Claims (No.),Applications Received (No.),Dollars Granted ($),Dollars Paid ($)
33960,Ipswich,LGA,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,New Zealand Disaster recovery payment,2026-03-18,753,718,1471,<20,258,<20,1738,1738,1737,"$987,000.00","$987,000.00"
33960,Ipswich,LGA,Queensland,AGRN 961 - Southern Queensland Severe Weather (20-31 March 2021),961,Primary Producer Grants,2022-08-22,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,Primary Producer Grants,2024-07-10,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,AGRN 994 - QLD - Ex Tropical Cyclone Seth (7-10 January 2022),994,Small Business Grants,2024-07-10,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Apple Grants,2021-02-03,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Concessional Loans,2021-12-31,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Disaster Recovery Payment,2020-04-14,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,Queensland Bushfires: September - December 2019,909,New Zealand Disaster recovery payment,2020-03-11,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Primary Producer Grants,2021-12-31,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
33960,Ipswich,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Wine Grape Smoke Taint Grants,2021-01-13,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34530,Livingstone,LGA,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,Disaster Recovery Allowance,2025-07-13,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Apple Grants,2021-02-03,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Concessional Loans,2021-12-31,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Disaster Recovery Allowance,2020-05-03,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Disaster Recovery Payment,2020-08-25,189,20,209,,,,,,209,"$218,200.00","$218,200.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,New Zealand Disaster recovery payment,2020-03-15,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Primary Producer Grants,2021-12-31,,,,,,,,,29,"$873,849.00","$873,849.00"
34530,Livingstone,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Wine Grape Smoke Taint Grants,2021-01-13,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34570,Lockhart River,LGA,Queensland,North and Far North Queensland Monsoon Trough: from 25 January 2019,840,Disaster Recovery Payment,2019-07-12,265,<20,278,,,,,,278,"$337,200.00","$337,200.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Disaster Recovery Allowance,2022-08-30,463,143,606,1039,170,<20,1815,1815,1815,"$1,707,678.60","$1,707,678.60"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Disaster Recovery Payment,2023-01-31,5386,2167,7553,2909,2219,<20,12681,12681,12681,"$6,326,000.00","$6,322,600.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,New Zealand disaster recovery allowance,2026-02-05,<20,<20,<20,<20,<20,<20,<20,<20,<20,"$32,499.71","$32,499.71"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,New Zealand Disaster recovery payment,2022-10-05,37,34,71,65,86,<20,222,222,222,"$39,800.00","$39,800.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Non Profit Grant,2024-07-10,,,,,,,,,37,"$242,266.00","$242,266.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Primary Producer Grants,2024-07-10,,,,,,,,,547,"$8,545,913.00","$8,545,913.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Primary Producer Loans,2024-07-10,,,,,,,,,<20,"$165,000.00","$165,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Small Business Grants,2024-07-10,,,,,,,,,102,"$836,439.00","$836,439.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Small Business Loans,2024-07-10,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1020 - Southern Queensland Flooding (6-20 May 2022),1020,Non Profit Grant,2024-07-10,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1020 - Southern Queensland Flooding (6-20 May 2022),1020,Primary Producer Grants,2024-07-10,,,,,,,,,173,"$3,110,093.00","$3,110,093.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1020 - Southern Queensland Flooding (6-20 May 2022),1020,Small Business Grants,2024-07-10,,,,,,,,,<20,"$68,802.00","$68,802.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1020 - Southern Queensland Flooding (6-20 May 2022),1020,Small Business Loans,2024-07-10,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,Primary Producer Grants,2024-07-10,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (commencing 24 December 2023),1094,Primary Producer Loans,2024-07-10,,,,,,,,,<20,"$250,000.00","$250,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,Disaster Recovery Allowance,2025-10-21,382,212,594,<20,85,<20,682,682,682,"$1,736,144.80","$1,736,144.80"
34580,Lockyer Valley,LGA,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,Disaster Recovery Payment,2025-11-12,1537,1772,3309,<20,341,<20,3653,3653,3653,"$1,837,200.00","$1,836,200.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,New Zealand disaster recovery allowance,2026-01-07,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and associated rainfall and flooding (1-16 March 2025),1195,New Zealand Disaster recovery payment,2025-09-17,<20,<20,22,<20,<20,<20,23,23,23,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,AGRN 961 - Southern Queensland Severe Weather (20-31 March 2021),961,Primary Producer Grants,2022-08-22,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,Primary Producer Grants,2024-07-10,,,,,,,,,38,"$524,131.00","$524,131.00"
34580,Lockyer Valley,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Apple Grants,2021-02-03,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Concessional Loans,2021-12-31,,,,,,,,,<20,"$250,000.00","$250,000.00"
34580,Lockyer Valley,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Disaster Recovery Payment,2020-03-25,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
34580,Lockyer Valley,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Primary Producer Grants,2021-12-31,,,,,,,,,<20,"$631,577.00","$631,577.00"
34580,Lockyer Valley,LGA,Queensland,Queensland Bushfires: September - December 2019,909,Wine Grape Smoke Taint Grants,2021-01-13,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
34590,Logan,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Disaster Recovery Allowance,2025-08-29,2442,941,3383,5777,1880,<20,11040,11040,11040,"$9,155,686.92","$9,144,341.14"
34590,Logan,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,Disaster Recovery Payment,2023-08-05,44861,12120,56981,18841,21712,<20,97534,97534,97534,"$53,352,950.00","$53,331,134.41"
34590,Logan,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,New Zealand disaster recovery allowance,2026-02-05,129,71,200,70,<20,<20,270,270,270,"$477,391.93","$476,735.86"
34590,Logan,LGA,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,New Zealand Disaster recovery payment,2024-01-25,3277,1599,4876,3277,2883,<20,11036,11036,11036,"$4,024,800.00","$4,018,800.00"
